#: table_doi: 10.17182/hepdata.106115.v2/t2
#: name: Signal templates, DMsimp, spin-0, Monojet
#: description: Differential signal yields for various signal hypotheses.
#: data_file: signal_templates,_dmsimp,_spin-0,_monojet.yaml
#: keyword observables: N
#: keyword reactions: P P --> INVISIBLE JET
#: keyword cmenergies: 13000.0
#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2016
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
665.0,640.0,690.0,0.0040133,6.4421e-05,-6.4421e-05
715.0,690.0,740.0,0.0032315,5.7705e-05,-5.7705e-05
765.0,740.0,790.0,0.0024859,5.0517e-05,-5.0517e-05
815.0,790.0,840.0,0.0019562,4.5132e-05,-4.5132e-05
870.0,840.0,900.0,0.0019049,4.42e-05,-4.42e-05
930.0,900.0,960.0,0.0014266,3.8374e-05,-3.8374e-05
990.0,960.0,1020.0,0.0011205,3.4227e-05,-3.4227e-05
1055.0,1020.0,1090.0,0.00094638,3.1298e-05,-3.1298e-05
1125.0,1090.0,1160.0,0.00069766,2.6924e-05,-2.6924e-05
1205.0,1160.0,1250.0,0.0006813,2.6767e-05,-2.6767e-05
1325.0,1250.0,1400.0,0.0013893,3.7996e-05,-3.7996e-05

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,500.0
#: $m_{DM}$,,,50.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,2.0927,0.017856,-0.017856
295.0,280.0,310.0,1.7495,0.016356,-0.016356
325.0,310.0,340.0,1.4513,0.014917,-0.014917
355.0,340.0,370.0,1.1878,0.013466,-0.013466
385.0,370.0,400.0,1.0206,0.012481,-0.012481
415.0,400.0,430.0,0.90198,0.011765,-0.011765
450.0,430.0,470.0,0.97061,0.01217,-0.01217
490.0,470.0,510.0,0.78168,0.010913,-0.010913
530.0,510.0,550.0,0.63029,0.0098207,-0.0098207
570.0,550.0,590.0,0.5079,0.0088207,-0.0088207
615.0,590.0,640.0,0.52561,0.0089978,-0.0089978
665.0,640.0,690.0,0.38123,0.0076199,-0.0076199
715.0,690.0,740.0,0.30362,0.0068502,-0.0068502
765.0,740.0,790.0,0.23534,0.0060033,-0.0060033
815.0,790.0,840.0,0.16815,0.0050839,-0.0050839
870.0,840.0,900.0,0.15166,0.0048311,-0.0048311
930.0,900.0,960.0,0.11437,0.0042229,-0.0042229
990.0,960.0,1020.0,0.084322,0.0035602,-0.0035602
1055.0,1020.0,1090.0,0.075238,0.003398,-0.003398
1125.0,1090.0,1160.0,0.054828,0.0029391,-0.0029391
1205.0,1160.0,1250.0,0.048657,0.0027568,-0.0027568
1325.0,1250.0,1400.0,0.08739,0.0036786,-0.0036786

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28.461,0.23045,-0.23045
295.0,280.0,310.0,20.307,0.19517,-0.19517
325.0,310.0,340.0,15.467,0.17028,-0.17028
355.0,340.0,370.0,11.315,0.14552,-0.14552
385.0,370.0,400.0,8.7706,0.12824,-0.12824
415.0,400.0,430.0,7.0402,0.11497,-0.11497
450.0,430.0,470.0,6.9509,0.11415,-0.11415
490.0,470.0,510.0,5.1331,0.097673,-0.097673
530.0,510.0,550.0,3.936,0.086066,-0.086066
570.0,550.0,590.0,2.9278,0.074328,-0.074328
615.0,590.0,640.0,2.7317,0.071764,-0.071764
665.0,640.0,690.0,1.8861,0.059703,-0.059703
715.0,690.0,740.0,1.3554,0.050387,-0.050387
765.0,740.0,790.0,0.991,0.043118,-0.043118
815.0,790.0,840.0,0.74536,0.037507,-0.037507
870.0,840.0,900.0,0.59866,0.033545,-0.033545
930.0,900.0,960.0,0.47634,0.030151,-0.030151
990.0,960.0,1020.0,0.28262,0.02311,-0.02311
1055.0,1020.0,1090.0,0.30685,0.024324,-0.024324
1125.0,1090.0,1160.0,0.1717,0.017897,-0.017897
1205.0,1160.0,1250.0,0.15409,0.017157,-0.017157
1325.0,1250.0,1400.0,0.29247,0.023581,-0.023581

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,20.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,28.711,0.22896,-0.22896
295.0,280.0,310.0,21.261,0.19771,-0.19771
325.0,310.0,340.0,15.828,0.17063,-0.17063
355.0,340.0,370.0,11.868,0.14749,-0.14749
385.0,370.0,400.0,9.076,0.12909,-0.12909
415.0,400.0,430.0,6.9309,0.1126,-0.1126
450.0,430.0,470.0,7.028,0.11329,-0.11329
490.0,470.0,510.0,5.3596,0.099506,-0.099506
530.0,510.0,550.0,3.7419,0.082602,-0.082602
570.0,550.0,590.0,2.9726,0.073514,-0.073514
615.0,590.0,640.0,2.7571,0.071586,-0.071586
665.0,640.0,690.0,1.9568,0.060162,-0.060162
715.0,690.0,740.0,1.3696,0.049965,-0.049965
765.0,740.0,790.0,1.0529,0.044299,-0.044299
815.0,790.0,840.0,0.76867,0.037538,-0.037538
870.0,840.0,900.0,0.58468,0.032518,-0.032518
930.0,900.0,960.0,0.468,0.029599,-0.029599
990.0,960.0,1020.0,0.33297,0.024899,-0.024899
1055.0,1020.0,1090.0,0.29214,0.023129,-0.023129
1125.0,1090.0,1160.0,0.16962,0.017581,-0.017581
1205.0,1160.0,1250.0,0.14399,0.016115,-0.016115
1325.0,1250.0,1400.0,0.31921,0.024314,-0.024314

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,22.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,29.389,0.23492,-0.23492
295.0,280.0,310.0,21.065,0.19954,-0.19954
325.0,310.0,340.0,15.648,0.17152,-0.17152
355.0,340.0,370.0,11.942,0.15044,-0.15044
385.0,370.0,400.0,9.242,0.13183,-0.13183
415.0,400.0,430.0,6.9915,0.11487,-0.11487
450.0,430.0,470.0,7.1276,0.11574,-0.11574
490.0,470.0,510.0,5.2944,0.099817,-0.099817
530.0,510.0,550.0,3.8363,0.084737,-0.084737
570.0,550.0,590.0,2.9198,0.074264,-0.074264
615.0,590.0,640.0,2.5792,0.069587,-0.069587
665.0,640.0,690.0,1.8984,0.060197,-0.060197
715.0,690.0,740.0,1.3542,0.050676,-0.050676
765.0,740.0,790.0,1.0584,0.044881,-0.044881
815.0,790.0,840.0,0.70822,0.036705,-0.036705
870.0,840.0,900.0,0.64265,0.034845,-0.034845
930.0,900.0,960.0,0.41466,0.028268,-0.028268
990.0,960.0,1020.0,0.30648,0.023724,-0.023724
1055.0,1020.0,1090.0,0.26517,0.022464,-0.022464
1125.0,1090.0,1160.0,0.19224,0.019295,-0.019295
1205.0,1160.0,1250.0,0.1478,0.016898,-0.016898
1325.0,1250.0,1400.0,0.32468,0.024856,-0.024856

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,50.0
#: $m_{DM}$,,,28.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.98366,0.0080003,-0.0080003
295.0,280.0,310.0,0.74293,0.0069756,-0.0069756
325.0,310.0,340.0,0.57099,0.0061035,-0.0061035
355.0,340.0,370.0,0.44094,0.0053802,-0.0053802
385.0,370.0,400.0,0.35408,0.0048106,-0.0048106
415.0,400.0,430.0,0.27565,0.0042471,-0.0042471
450.0,430.0,470.0,0.28058,0.0042728,-0.0042728
490.0,470.0,510.0,0.2072,0.003686,-0.003686
530.0,510.0,550.0,0.16345,0.0032678,-0.0032678
570.0,550.0,590.0,0.12505,0.002855,-0.002855
615.0,590.0,640.0,0.11301,0.0027167,-0.0027167
665.0,640.0,690.0,0.087386,0.0023985,-0.0023985
715.0,690.0,740.0,0.063724,0.0020495,-0.0020495
765.0,740.0,790.0,0.046444,0.0017526,-0.0017526
815.0,790.0,840.0,0.035944,0.0015444,-0.0015444
870.0,840.0,900.0,0.02667,0.001321,-0.001321
930.0,900.0,960.0,0.021321,0.0011722,-0.0011722
990.0,960.0,1020.0,0.017396,0.0010779,-0.0010779
1055.0,1020.0,1090.0,0.013555,0.00094734,-0.00094734
1125.0,1090.0,1160.0,0.0097458,0.00079619,-0.00079619
1205.0,1160.0,1250.0,0.009096,0.00078993,-0.00078993
1325.0,1250.0,1400.0,0.016044,0.0010322,-0.0010322

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,600.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.99853,0.0087735,-0.0087735
295.0,280.0,310.0,0.82834,0.0080156,-0.0080156
325.0,310.0,340.0,0.72329,0.0074831,-0.0074831
355.0,340.0,370.0,0.61649,0.0069203,-0.0069203
385.0,370.0,400.0,0.52252,0.0063517,-0.0063517
415.0,400.0,430.0,0.44766,0.0058898,-0.0058898
450.0,430.0,470.0,0.51677,0.0063239,-0.0063239
490.0,470.0,510.0,0.43064,0.0057746,-0.0057746
530.0,510.0,550.0,0.35648,0.0052483,-0.0052483
570.0,550.0,590.0,0.28722,0.0047041,-0.0047041
615.0,590.0,640.0,0.29291,0.0047505,-0.0047505
665.0,640.0,690.0,0.2215,0.0041188,-0.0041188
715.0,690.0,740.0,0.17728,0.0037049,-0.0037049
765.0,740.0,790.0,0.14045,0.0033162,-0.0033162
815.0,790.0,840.0,0.10988,0.0029146,-0.0029146
870.0,840.0,900.0,0.10289,0.0028387,-0.0028387
930.0,900.0,960.0,0.074572,0.0024141,-0.0024141
990.0,960.0,1020.0,0.056753,0.0021116,-0.0021116
1055.0,1020.0,1090.0,0.046073,0.0018997,-0.0018997
1125.0,1090.0,1160.0,0.032548,0.0015856,-0.0015856
1205.0,1160.0,1250.0,0.029791,0.0015302,-0.0015302
1325.0,1250.0,1400.0,0.060672,0.0021629,-0.0021629

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,700.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.51374,0.0045549,-0.0045549
295.0,280.0,310.0,0.44266,0.0042417,-0.0042417
325.0,310.0,340.0,0.37924,0.0039209,-0.0039209
355.0,340.0,370.0,0.33621,0.0036966,-0.0036966
385.0,370.0,400.0,0.29483,0.0034563,-0.0034563
415.0,400.0,430.0,0.25616,0.003229,-0.003229
450.0,430.0,470.0,0.29993,0.0034976,-0.0034976
490.0,470.0,510.0,0.25155,0.0031898,-0.0031898
530.0,510.0,550.0,0.21087,0.0029236,-0.0029236
570.0,550.0,590.0,0.17771,0.0026861,-0.0026861
615.0,590.0,640.0,0.18677,0.0027529,-0.0027529
665.0,640.0,690.0,0.14704,0.0024425,-0.0024425
715.0,690.0,740.0,0.11664,0.0021748,-0.0021748
765.0,740.0,790.0,0.093316,0.0019503,-0.0019503
815.0,790.0,840.0,0.07479,0.0017434,-0.0017434
870.0,840.0,900.0,0.06502,0.0016302,-0.0016302
930.0,900.0,960.0,0.052295,0.001458,-0.001458
990.0,960.0,1020.0,0.038613,0.0012534,-0.0012534
1055.0,1020.0,1090.0,0.032654,0.0011585,-0.0011585
1125.0,1090.0,1160.0,0.022674,0.0009602,-0.0009602
1205.0,1160.0,1250.0,0.018815,0.00088215,-0.00088215
1325.0,1250.0,1400.0,0.043992,0.0013433,-0.0013433

#: Coupling type,,,Scalar
#: Production mode,,,monov
#: $m_{med}$,,,800.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2017
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,0.28575,0.0026801,-0.0026801
295.0,280.0,310.0,0.24769,0.0024995,-0.0024995
325.0,310.0,340.0,0.21715,0.0023402,-0.0023402
355.0,340.0,370.0,0.1886,0.002181,-0.002181
385.0,370.0,400.0,0.17165,0.0020833,-0.0020833
415.0,400.0,430.0,0.15265,0.0019599,-0.0019599
450.0,430.0,470.0,0.17781,0.0021146,-0.0021146
490.0,470.0,510.0,0.15455,0.0019719,-0.0019719
530.0,510.0,550.0,0.12972,0.0018095,-0.0018095
570.0,550.0,590.0,0.11189,0.0016829,-0.0016829
615.0,590.0,640.0,0.11192,0.001679,-0.001679
665.0,640.0,690.0,0.091377,0.0015175,-0.0015175
715.0,690.0,740.0,0.074594,0.0013746,-0.0013746
765.0,740.0,790.0,0.060469,0.0012387,-0.0012387
815.0,790.0,840.0,0.047928,0.0010979,-0.0010979
870.0,840.0,900.0,0.045575,0.0010767,-0.0010767
930.0,900.0,960.0,0.033403,0.00092579,-0.00092579
990.0,960.0,1020.0,0.026312,0.00081773,-0.00081773
1055.0,1020.0,1090.0,0.023903,0.0007787,-0.0007787
1125.0,1090.0,1160.0,0.017126,0.00065908,-0.00065908
1205.0,1160.0,1250.0,0.01472,0.00061327,-0.00061327
1325.0,1250.0,1400.0,0.032659,0.00091387,-0.00091387

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3659.7,36.928,-36.928
295.0,280.0,310.0,2253.9,28.971,-28.971
325.0,310.0,340.0,1395.4,23.026,-23.026
355.0,340.0,370.0,872.99,18.091,-18.091
385.0,370.0,400.0,600.06,15.061,-15.061
415.0,400.0,430.0,395.99,12.157,-12.157
450.0,430.0,470.0,336.57,11.275,-11.275
490.0,470.0,510.0,254.71,9.8664,-9.8664
530.0,510.0,550.0,148.65,7.348,-7.348
570.0,550.0,590.0,102.01,6.1582,-6.1582
615.0,590.0,640.0,81.174,5.5014,-5.5014
665.0,640.0,690.0,44.074,4.0909,-4.0909
715.0,690.0,740.0,31.193,3.4052,-3.4052
765.0,740.0,790.0,14.984,2.2917,-2.2917
815.0,790.0,840.0,12.365,2.1902,-2.1902
870.0,840.0,900.0,5.581,1.4561,-1.4561
930.0,900.0,960.0,5.1253,1.3508,-1.3508
990.0,960.0,1020.0,3.6247,1.1984,-1.1984
1055.0,1020.0,1090.0,2.6504,1.0081,-1.0081
1125.0,1090.0,1160.0,2.1094,0.95258,-0.95258
1205.0,1160.0,1250.0,1.2379,0.64134,-0.64134
1325.0,1250.0,1400.0,1.7228,0.86707,-0.86707

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,40.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3676.7,36.871,-36.871
295.0,280.0,310.0,2293.2,29.298,-29.298
325.0,310.0,340.0,1438.3,23.208,-23.208
355.0,340.0,370.0,916.15,18.511,-18.511
385.0,370.0,400.0,579.05,14.84,-14.84
415.0,400.0,430.0,391.49,12.128,-12.128
450.0,430.0,470.0,351.86,11.474,-11.474
490.0,470.0,510.0,253.5,9.7569,-9.7569
530.0,510.0,550.0,153.14,7.6314,-7.6314
570.0,550.0,590.0,94.187,5.9147,-5.9147
615.0,590.0,640.0,77.155,5.3055,-5.3055
665.0,640.0,690.0,39.959,3.945,-3.945
715.0,690.0,740.0,28.342,3.3722,-3.3722
765.0,740.0,790.0,21.116,2.815,-2.815
815.0,790.0,840.0,11.339,2.0452,-2.0452
870.0,840.0,900.0,8.3924,1.7621,-1.7621
930.0,900.0,960.0,4.2323,1.256,-1.256
990.0,960.0,1020.0,3.0054,1.0957,-1.0957
1055.0,1020.0,1090.0,2.8995,1.0535,-1.0535
1125.0,1090.0,1160.0,1.0402,0.61294,-0.61294
1205.0,1160.0,1250.0,0.36418,0.36418,-0.36418
1325.0,1250.0,1400.0,0.35311,0.35311,-0.35311

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,45.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3690.4,37.235,-37.235
295.0,280.0,310.0,2294.4,29.476,-29.476
325.0,310.0,340.0,1357.5,22.747,-22.747
355.0,340.0,370.0,906.74,18.488,-18.488
385.0,370.0,400.0,588.65,15.033,-15.033
415.0,400.0,430.0,384.22,12.081,-12.081
450.0,430.0,470.0,314.2,11.017,-11.017
490.0,470.0,510.0,244.48,9.6993,-9.6993
530.0,510.0,550.0,167.83,7.9901,-7.9901
570.0,550.0,590.0,98.954,6.1775,-6.1775
615.0,590.0,640.0,79.441,5.6314,-5.6314
665.0,640.0,690.0,45.261,4.1258,-4.1258
715.0,690.0,740.0,24.796,3.1192,-3.1192
765.0,740.0,790.0,20.477,2.8817,-2.8817
815.0,790.0,840.0,9.9767,1.915,-1.915
870.0,840.0,900.0,10.395,2.0027,-2.0027
930.0,900.0,960.0,4.9808,1.4682,-1.4682
990.0,960.0,1020.0,4.1909,1.2323,-1.2323
1055.0,1020.0,1090.0,0.9283,0.54607,-0.54607
1125.0,1090.0,1160.0,0.53279,0.38335,-0.38335
1205.0,1160.0,1250.0,0.36341,0.35856,-0.35856
1325.0,1250.0,1400.0,1.1844,0.6901,-0.6901

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,100.0
#: $m_{DM}$,,,55.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,225.37,2.0057,-2.0057
295.0,280.0,310.0,155.06,1.6656,-1.6656
325.0,310.0,340.0,102.16,1.354,-1.354
355.0,340.0,370.0,68.651,1.1108,-1.1108
385.0,370.0,400.0,46.782,0.91983,-0.91983
415.0,400.0,430.0,33.069,0.77593,-0.77593
450.0,430.0,470.0,28.734,0.71748,-0.71748
490.0,470.0,510.0,22.766,0.64106,-0.64106
530.0,510.0,550.0,14.242,0.50664,-0.50664
570.0,550.0,590.0,9.0635,0.40743,-0.40743
615.0,590.0,640.0,7.0734,0.35623,-0.35623
665.0,640.0,690.0,3.711,0.25672,-0.25672
715.0,690.0,740.0,2.3261,0.20867,-0.20867
765.0,740.0,790.0,1.8969,0.18599,-0.18599
815.0,790.0,840.0,1.0025,0.13138,-0.13138
870.0,840.0,900.0,1.0699,0.13562,-0.13562
930.0,900.0,960.0,0.33238,0.07517,-0.07517
990.0,960.0,1020.0,0.2028,0.06027,-0.06027
1055.0,1020.0,1090.0,0.10315,0.042333,-0.042333
1125.0,1090.0,1160.0,0.11313,0.047185,-0.047185
1205.0,1160.0,1250.0,0.056826,0.035571,-0.035571
1325.0,1250.0,1400.0,0.11799,0.050331,-0.050331

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,4251.7,47.916,-47.916
295.0,280.0,310.0,2533.4,37.14,-37.14
325.0,310.0,340.0,1522.3,28.847,-28.847
355.0,340.0,370.0,999.9,23.481,-23.481
385.0,370.0,400.0,630.49,18.721,-18.721
415.0,400.0,430.0,404.97,14.961,-14.961
450.0,430.0,470.0,336.8,13.603,-13.603
490.0,470.0,510.0,241.88,11.764,-11.764
530.0,510.0,550.0,149.92,9.1685,-9.1685
570.0,550.0,590.0,98.16,7.4972,-7.4972
615.0,590.0,640.0,71.417,6.4084,-6.4084
665.0,640.0,690.0,43.757,4.9085,-4.9085
715.0,690.0,740.0,32.123,4.2018,-4.2018
765.0,740.0,790.0,10.222,2.3181,-2.3181
815.0,790.0,840.0,15.209,2.9869,-2.9869
870.0,840.0,900.0,7.0223,1.966,-1.966
930.0,900.0,960.0,3.4618,1.394,-1.394
990.0,960.0,1020.0,3.3173,1.4281,-1.4281
1055.0,1020.0,1090.0,3.2139,1.4283,-1.4283
1125.0,1090.0,1160.0,1.2755,0.7923,-0.7923
1205.0,1160.0,1250.0,0.60181,0.60181,-0.60181
1325.0,1250.0,1400.0,0.13015,0.13015,-0.13015

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,4.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,4236.2,48.724,-48.724
295.0,280.0,310.0,2575.8,38.168,-38.168
325.0,310.0,340.0,1556.0,29.657,-29.657
355.0,340.0,370.0,976.43,23.516,-23.516
385.0,370.0,400.0,636.04,19.062,-19.062
415.0,400.0,430.0,409.56,15.363,-15.363
450.0,430.0,470.0,351.54,14.248,-14.248
490.0,470.0,510.0,258.19,12.033,-12.033
530.0,510.0,550.0,176.34,10.015,-10.015
570.0,550.0,590.0,95.353,7.4365,-7.4365
615.0,590.0,640.0,72.437,6.4911,-6.4911
665.0,640.0,690.0,46.861,5.0511,-5.0511
715.0,690.0,740.0,34.236,4.5991,-4.5991
765.0,740.0,790.0,19.194,3.2146,-3.2146
815.0,790.0,840.0,11.738,2.6124,-2.6124
870.0,840.0,900.0,11.003,2.5238,-2.5238
930.0,900.0,960.0,3.5948,1.3751,-1.3751
990.0,960.0,1020.0,4.0878,1.5496,-1.5496
1055.0,1020.0,1090.0,0.63109,0.56224,-0.56224
1125.0,1090.0,1160.0,1.8649,0.97211,-0.97211
1205.0,1160.0,1250.0,0.63612,0.63612,-0.63612
1325.0,1250.0,1400.0,0.37298,0.37298,-0.37298

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,10.0
#: $m_{DM}$,,,6.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,407.4,4.2132,-4.2132
295.0,280.0,310.0,253.19,3.353,-3.353
325.0,310.0,340.0,166.16,2.7238,-2.7238
355.0,340.0,370.0,105.22,2.1628,-2.1628
385.0,370.0,400.0,74.724,1.8222,-1.8222
415.0,400.0,430.0,50.032,1.494,-1.494
450.0,430.0,470.0,41.886,1.3585,-1.3585
490.0,470.0,510.0,31.868,1.1878,-1.1878
530.0,510.0,550.0,20.539,0.95536,-0.95536
570.0,550.0,590.0,12.093,0.73617,-0.73617
615.0,590.0,640.0,10.593,0.68526,-0.68526
665.0,640.0,690.0,6.1551,0.5238,-0.5238
715.0,690.0,740.0,3.8895,0.41717,-0.41717
765.0,740.0,790.0,2.2033,0.31896,-0.31896
815.0,790.0,840.0,1.7222,0.29942,-0.29942
870.0,840.0,900.0,0.91506,0.20659,-0.20659
930.0,900.0,960.0,0.50131,0.15067,-0.15067
990.0,960.0,1020.0,0.37599,0.13921,-0.13921
1055.0,1020.0,1090.0,0.2952,0.11231,-0.11231
1125.0,1090.0,1160.0,0.20263,0.099589,-0.099589
1205.0,1160.0,1250.0,0.16316,0.081891,-0.081891
1325.0,1250.0,1400.0,0.25876,0.11479,-0.11479

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,200.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3040.1,26.306,-26.306
295.0,280.0,310.0,1998.6,21.498,-21.498
325.0,310.0,340.0,1322.9,17.578,-17.578
355.0,340.0,370.0,859.53,14.07,-14.07
385.0,370.0,400.0,586.56,11.724,-11.724
415.0,400.0,430.0,384.03,9.4316,-9.4316
450.0,430.0,470.0,322.3,8.6876,-8.6876
490.0,470.0,510.0,245.33,7.5031,-7.5031
530.0,510.0,550.0,166.82,6.217,-6.217
570.0,550.0,590.0,101.3,4.9164,-4.9164
615.0,590.0,640.0,86.558,4.4631,-4.4631
665.0,640.0,690.0,41.588,3.1108,-3.1108
715.0,690.0,740.0,27.055,2.5218,-2.5218
765.0,740.0,790.0,20.619,2.1454,-2.1454
815.0,790.0,840.0,12.578,1.6921,-1.6921
870.0,840.0,900.0,9.2383,1.4685,-1.4685
930.0,900.0,960.0,5.0256,1.0127,-1.0127
990.0,960.0,1020.0,2.5705,0.76351,-0.76351
1055.0,1020.0,1090.0,1.4455,0.59307,-0.59307
1125.0,1090.0,1160.0,1.3112,0.52603,-0.52603
1205.0,1160.0,1250.0,0.51421,0.35657,-0.35657
1325.0,1250.0,1400.0,0.96388,0.46154,-0.46154

#: Coupling type,,,Pseudoscalar
#: Production mode,,,DM + QCD jets
#: $m_{med}$,,,300.0
#: $m_{DM}$,,,1.0
#: $g_{q}$,,,1.0
#: $g_{DM}$,,,1.0
#: Data-taking period,,,2018
Recoil (GeV),Recoil (GeV) LOW,Recoil (GeV) HIGH,Signal yield,Sample size +,Sample size -
265.0,250.0,280.0,3040.2,24.021,-24.021
295.0,280.0,310.0,2128.8,20.245,-20.245
325.0,310.0,340.0,1463.2,16.774,-16.774
355.0,340.0,370.0,987.55,13.788,-13.788
385.0,370.0,400.0,699.6,11.571,-11.571
415.0,400.0,430.0,479.12,9.5868,-9.5868
450.0,430.0,470.0,432.29,9.158,-9.158
490.0,470.0,510.0,317.96,7.872,-7.872
530.0,510.0,550.0,190.55,6.0419,-6.0419
570.0,550.0,590.0,131.36,5.0545,-5.0545
615.0,590.0,640.0,102.12,4.4573,-4.4573
665.0,640.0,690.0,62.475,3.5058,-3.5058
715.0,690.0,740.0,38.171,2.713,-2.713
765.0,740.0,790.0,23.052,2.113,-2.113
815.0,790.0,840.0,12.783,1.5788,-1.5788
